User_ID,Cust_name,Course_ID,Course_Name,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Course_Category,Orders,Amount
3019961,Customer_699,C00004,Digital Marketing,M,36-45,55,1,California,Western,Professional,Business,1,90.55
3619874,Customer_700,C00002,Web Development,M,36-45,16,1,Texas,Southern,Retired,Technology,1,408.6
7969828,Customer_701,C00004,Web Development,M,0-17,51,0,Illinois,Central,Self-Employed,Technology,4,395.02
8753609,Customer_702,C00004,Digital Marketing,M,36-45,35,0,Illinois,Eastern,Self-Employed,Business,1,204.09
5222111,Customer_703,C00001,Graphic Design,F,18-25,54,0,California,Western,Retired,Arts,2,446.12
7962030,Customer_704,C00002,Data Science,M,46-55,29,1,Texas,Central,Student,Technology,1,415.01
9649861,Customer_705,C00004,Data Science,M,18-25,19,1,California,Southern,Retired,Technology,4,57.67
5930408,Customer_706,C00004,Data Science,M,0-17,44,0,California,Western,Professional,Arts,4,271.98
6669336,Customer_707,C00002,Web Development,F,0-17,32,0,Asia,Northern,Professional,Technology,1,227.66
7312880,Customer_708,C00002,Data Science,F,18-25,48,0,Texas,Western,Professional,Technology,4,199
8102669,Customer_709,C00002,Web Development,M,26-35,51,1,California,Southern,Self-Employed,Arts,2,309.83
7021560,Customer_710,C00003,Web Development,M,26-35,38,0,California,Eastern,Unemployed,Business,1,448.01
1244780,Customer_711,C00002,Digital Marketing,M,55+,33,1,Texas,Central,Student,Technology,4,386.12
1502661,Customer_712,C00001,Python Programming,F,55+,14,1,New York,Northern,Retired,Technology,2,372.39
8012064,Customer_713,C00000,Digital Marketing,F,0-17,33,1,New York,Western,Self-Employed,Arts,3,308.22
4350121,Customer_714,C00004,Graphic Design,F,55+,49,0,Florida,Eastern,Professional,Technology,4,108.61
9688978,Customer_715,C00002,Data Science,F,26-35,27,1,New York,Eastern,Retired,Technology,2,349.39
5214299,Customer_716,C00003,Digital Marketing,F,55+,18,1,Asia,Central,Student,Technology,4,315.47
2347704,Customer_717,C00004,Digital Marketing,M,55+,19,1,Texas,Western,Unemployed,Technology,2,258.22
9540630,Customer_718,C00004,Digital Marketing,M,55+,11,0,California,Western,Professional,Technology,1,346.65
4717618,Customer_719,C00001,Graphic Design,M,18-25,41,0,Asia,Central,Unemployed,Technology,3,391.48
8493239,Customer_720,C00003,Graphic Design,F,0-17,25,1,Texas,Eastern,Self-Employed,Technology,2,312.6
1614254,Customer_721,C00004,Data Science,F,36-45,27,0,Illinois,Western,Unemployed,Arts,2,319.32
1141076,Customer_722,C00001,Python Programming,M,26-35,15,0,Texas,Northern,Professional,Business,2,302.74
9934379,Customer_723,C00003,Data Science,M,55+,17,1,New York,Southern,Professional,Technology,4,207.45
3868635,Customer_724,C00003,Python Programming,F,55+,55,1,Florida,Western,Student,Technology,1,332.94
3821104,Customer_725,C00002,Python Programming,M,26-35,12,1,California,Northern,Self-Employed,Business,3,453.96
4367395,Customer_726,C00003,Graphic Design,F,55+,37,0,Asia,Eastern,Student,Technology,4,446.53
4051739,Customer_727,C00001,Graphic Design,F,18-25,44,0,California,Central,Unemployed,Technology,3,244.01
2488310,Customer_728,C00003,Digital Marketing,M,55+,16,0,Asia,Northern,Retired,Technology,1,272.35
3994405,Customer_729,C00003,Data Science,F,18-25,34,1,New York,Northern,Professional,Business,2,496.31
8448485,Customer_730,C00003,Python Programming,M,18-25,46,0,Asia,Western,Student,Technology,3,170.06
4332001,Customer_731,C00002,Python Programming,F,26-35,55,0,Florida,Central,Professional,Arts,1,439.74
4321331,Customer_732,C00004,Python Programming,M,26-35,22,0,Illinois,Central,Retired,Technology,2,58.63
3292067,Customer_733,C00003,Digital Marketing,M,0-17,23,1,Florida,Northern,Professional,Business,3,237.9
4295588,Customer_734,C00000,Graphic Design,F,26-35,39,0,Florida,Northern,Unemployed,Business,2,312.4
7147574,Customer_735,C00004,Graphic Design,F,0-17,55,1,New York,Eastern,Retired,Arts,1,356.86
6786359,Customer_736,C00000,Digital Marketing,M,18-25,39,0,Florida,Western,Self-Employed,Arts,4,300.45
4853325,Customer_737,C00003,Data Science,M,55+,27,0,California,Central,Student,Business,1,290.28
9346420,Customer_738,C00002,Data Science,M,36-45,20,1,Florida,Southern,Professional,Business,2,172.61
3655533,Customer_739,C00001,Digital Marketing,M,26-35,50,0,New York,Northern,Unemployed,Technology,1,140.75
7762072,Customer_740,C00004,Graphic Design,F,18-25,37,0,Florida,Southern,Student,Technology,2,199.89
7859045,Customer_741,C00003,Data Science,M,36-45,40,0,Florida,Northern,Professional,Arts,1,350.2
5869845,Customer_742,C00000,Python Programming,M,55+,44,0,California,Central,Unemployed,Arts,1,305.92
6119530,Customer_743,C00003,Python Programming,M,18-25,34,1,California,Western,Retired,Arts,1,138.47
2258183,Customer_744,C00001,Graphic Design,F,55+,12,1,New York,Southern,Self-Employed,Business,2,168.95
6084008,Customer_745,C00003,Digital Marketing,M,36-45,19,0,Texas,Eastern,Professional,Technology,3,312.04
8096258,Customer_746,C00000,Digital Marketing,F,26-35,47,1,California,Central,Professional,Technology,3,316.38
4466926,Customer_747,C00000,Data Science,M,18-25,16,0,New York,Southern,Professional,Business,3,380.64
1317361,Customer_748,C00003,Graphic Design,M,26-35,54,1,Asia,Northern,Self-Employed,Technology,4,106.03
1424287,Customer_749,C00003,Graphic Design,M,0-17,15,0,Florida,Western,Professional,Business,1,475.65
5308518,Customer_750,C00004,Data Science,M,18-25,53,1,California,Northern,Self-Employed,Arts,2,257.94
8105583,Customer_751,C00002,Graphic Design,F,36-45,48,1,Illinois,Western,Self-Employed,Technology,1,215.56
6758838,Customer_752,C00001,Graphic Design,F,18-25,16,0,New York,Northern,Retired,Technology,4,298.81
9508213,Customer_753,C00002,Data Science,F,46-55,43,0,Illinois,Southern,Student,Business,2,369.32
3019020,Customer_754,C00003,Graphic Design,F,46-55,20,0,California,Eastern,Unemployed,Business,1,488.04
6835669,Customer_755,C00002,Data Science,F,0-17,24,1,Illinois,Northern,Self-Employed,Arts,4,426.18
6957916,Customer_756,C00001,Web Development,M,18-25,34,1,Texas,Southern,Student,Technology,3,176.13
9946189,Customer_757,C00002,Digital Marketing,M,18-25,19,0,California,Southern,Self-Employed,Arts,3,401.88
9062608,Customer_758,C00001,Digital Marketing,M,55+,32,1,Florida,Northern,Retired,Business,4,325.72
7732316,Customer_759,C00000,Graphic Design,M,36-45,50,1,New York,Eastern,Retired,Arts,3,350.92
2991077,Customer_760,C00000,Python Programming,M,55+,12,1,Illinois,Western,Retired,Technology,4,185.53
7084837,Customer_761,C00003,Python Programming,F,36-45,28,0,Texas,Southern,Retired,Technology,3,371.3
4552558,Customer_762,C00002,Digital Marketing,M,36-45,45,0,Illinois,Southern,Student,Technology,4,114.37
2856197,Customer_763,C00000,Python Programming,M,18-25,50,0,California,Southern,Professional,Technology,2,151.18
3645847,Customer_764,C00002,Data Science,F,18-25,20,0,Illinois,Southern,Unemployed,Technology,1,76.67
3528349,Customer_765,C00000,Data Science,F,46-55,42,1,Asia,Northern,Self-Employed,Technology,3,315.02
7971991,Customer_766,C00003,Web Development,F,26-35,32,1,New York,Western,Professional,Technology,1,84.26
8319964,Customer_767,C00000,Python Programming,F,36-45,31,1,Illinois,Northern,Student,Arts,1,414.07
1602109,Customer_768,C00000,Digital Marketing,F,26-35,52,0,Illinois,Eastern,Student,Arts,1,263.84
3037026,Customer_769,C00001,Web Development,F,55+,19,0,Florida,Western,Unemployed,Technology,3,424.18
6408296,Customer_770,C00003,Graphic Design,M,55+,26,1,Texas,Central,Unemployed,Technology,3,412.13
7559275,Customer_771,C00004,Data Science,F,26-35,52,1,Illinois,Eastern,Retired,Arts,2,212.25
8829421,Customer_772,C00002,Digital Marketing,M,0-17,53,1,Florida,Northern,Professional,Arts,2,382.94
4872410,Customer_773,C00004,Digital Marketing,F,18-25,33,1,Illinois,Southern,Student,Arts,2,54.1
7932368,Customer_774,C00004,Python Programming,M,55+,37,0,Illinois,Northern,Professional,Technology,3,271.67
4732099,Customer_775,C00001,Digital Marketing,F,18-25,33,1,Texas,Northern,Self-Employed,Arts,4,103.5
7890016,Customer_776,C00004,Graphic Design,F,46-55,55,1,Asia,Northern,Retired,Technology,3,125.58
1673315,Customer_777,C00000,Python Programming,F,18-25,24,0,Illinois,Eastern,Professional,Technology,1,450.49
9004213,Customer_778,C00001,Python Programming,M,0-17,56,0,Asia,Central,Self-Employed,Technology,4,453.61
2971573,Customer_779,C00001,Web Development,F,55+,42,1,Texas,Southern,Unemployed,Arts,3,379
3816471,Customer_780,C00001,Python Programming,M,18-25,50,1,Illinois,Southern,Retired,Business,3,286.83
1224355,Customer_781,C00003,Web Development,M,36-45,19,1,Texas,Northern,Retired,Technology,4,302.69
4422659,Customer_782,C00004,Graphic Design,F,36-45,42,1,Illinois,Northern,Self-Employed,Technology,3,132.7
7239936,Customer_783,C00001,Digital Marketing,F,46-55,32,0,Texas,Northern,Retired,Technology,4,187.35
1238001,Customer_784,C00000,Graphic Design,F,55+,46,1,California,Northern,Student,Technology,1,80.29
5864439,Customer_785,C00000,Python Programming,M,36-45,55,0,Illinois,Eastern,Retired,Technology,2,199.13
6065768,Customer_786,C00001,Digital Marketing,F,0-17,57,0,Florida,Eastern,Professional,Technology,3,407.85
5364922,Customer_787,C00003,Digital Marketing,F,18-25,40,0,Illinois,Western,Unemployed,Technology,3,294.8
4592903,Customer_788,C00002,Data Science,F,26-35,18,1,Illinois,Western,Professional,Technology,3,478.44
3654860,Customer_789,C00001,Graphic Design,M,18-25,43,0,Florida,Eastern,Self-Employed,Business,3,313.96
6096072,Customer_790,C00002,Web Development,F,0-17,56,1,Illinois,Northern,Retired,Technology,3,488.35
1049113,Customer_791,C00003,Graphic Design,M,18-25,22,0,California,Southern,Unemployed,Technology,4,170.04
4960795,Customer_792,C00001,Graphic Design,M,18-25,43,0,Florida,Eastern,Unemployed,Arts,2,174.45
2119512,Customer_793,C00001,Digital Marketing,F,36-45,34,0,Florida,Eastern,Retired,Technology,3,184.88
4204434,Customer_794,C00000,Graphic Design,M,0-17,50,0,Texas,Western,Professional,Business,2,240.74
1212793,Customer_795,C00001,Graphic Design,M,36-45,46,1,Texas,Central,Student,Technology,4,271.12
1790815,Customer_796,C00001,Graphic Design,F,46-55,45,1,Florida,Southern,Self-Employed,Business,4,136.44
2269857,Customer_797,C00001,Data Science,F,55+,57,0,Florida,Southern,Retired,Technology,3,145.27
5481690,Customer_798,C00000,Digital Marketing,M,55+,16,0,Illinois,Central,Student,Arts,2,102.6
8474190,Customer_799,C00002,Web Development,M,46-55,57,1,California,Western,Retired,Technology,1,51.18
3510860,Customer_800,C00000,Python Programming,F,0-17,35,1,Texas,Southern,Self-Employed,Technology,3,58.19
1674584,Customer_801,C00000,Digital Marketing,F,0-17,56,1,New York,Western,Professional,Technology,4,177.43
2113672,Customer_802,C00001,Data Science,F,46-55,15,0,Illinois,Western,Professional,Technology,2,391.21
8416951,Customer_803,C00001,Web Development,F,55+,49,1,Asia,Northern,Self-Employed,Technology,1,103.95
2825161,Customer_804,C00004,Python Programming,M,55+,51,1,Illinois,Central,Self-Employed,Technology,4,298.46
3012340,Customer_805,C00004,Digital Marketing,F,26-35,53,0,Asia,Central,Professional,Technology,2,94.49
4400593,Customer_806,C00003,Python Programming,M,55+,35,1,California,Northern,Professional,Business,1,78.04
5552547,Customer_807,C00004,Data Science,F,55+,59,0,Texas,Western,Retired,Technology,4,154.25
1271200,Customer_808,C00001,Graphic Design,M,46-55,43,0,New York,Western,Student,Arts,1,149.81
2100526,Customer_809,C00003,Python Programming,F,18-25,23,1,Texas,Southern,Retired,Arts,2,320.42
9463102,Customer_810,C00002,Digital Marketing,F,46-55,55,0,Texas,Central,Unemployed,Business,1,311.14
6056371,Customer_811,C00004,Data Science,F,55+,17,0,California,Southern,Student,Technology,2,57.9
9471388,Customer_812,C00004,Data Science,M,46-55,25,1,Illinois,Southern,Student,Arts,2,56.63
2676113,Customer_813,C00001,Data Science,M,36-45,29,1,California,Central,Self-Employed,Technology,1,342.93
4107460,Customer_814,C00001,Graphic Design,F,0-17,44,1,Texas,Southern,Retired,Technology,2,399.59
2177782,Customer_815,C00000,Graphic Design,M,36-45,41,1,New York,Central,Student,Technology,2,349.29
3651137,Customer_816,C00000,Digital Marketing,F,36-45,36,1,Illinois,Western,Student,Business,2,233.34
9892545,Customer_817,C00004,Data Science,M,36-45,53,1,California,Western,Self-Employed,Technology,3,286.5
3265224,Customer_818,C00004,Web Development,M,18-25,14,0,Asia,Eastern,Professional,Technology,2,337.96
5636374,Customer_819,C00003,Data Science,F,0-17,35,1,Florida,Southern,Unemployed,Technology,3,76.19
3440639,Customer_820,C00004,Digital Marketing,F,46-55,35,0,New York,Southern,Professional,Business,1,337.28
2967196,Customer_821,C00001,Data Science,F,18-25,30,1,Florida,Central,Student,Business,3,474.21
9447907,Customer_822,C00001,Data Science,M,36-45,10,0,Texas,Southern,Unemployed,Arts,3,406.54
9957388,Customer_823,C00003,Web Development,M,18-25,20,0,New York,Eastern,Professional,Technology,3,260.79
9481026,Customer_824,C00002,Digital Marketing,M,18-25,40,0,Asia,Northern,Professional,Technology,3,459
6656513,Customer_825,C00002,Data Science,F,55+,59,0,New York,Northern,Retired,Technology,3,230.96
4658654,Customer_826,C00001,Graphic Design,M,36-45,21,1,Asia,Western,Retired,Technology,1,478.54
5243603,Customer_827,C00000,Python Programming,F,36-45,38,0,Asia,Eastern,Unemployed,Technology,3,133.68
2033059,Customer_828,C00002,Web Development,F,18-25,22,1,Illinois,Western,Unemployed,Technology,4,206.3
1480711,Customer_829,C00000,Web Development,F,18-25,18,1,Texas,Central,Student,Business,2,210.73
7555117,Customer_830,C00001,Digital Marketing,M,0-17,15,1,Asia,Northern,Retired,Technology,1,235.41
6860729,Customer_831,C00001,Graphic Design,F,0-17,15,1,California,Central,Self-Employed,Technology,3,191.54
3619420,Customer_832,C00000,Graphic Design,M,36-45,47,0,New York,Eastern,Student,Technology,4,296.88
6376803,Customer_833,C00001,Graphic Design,M,36-45,59,0,California,Western,Self-Employed,Arts,1,162.16
5049775,Customer_834,C00004,Digital Marketing,M,18-25,20,1,Texas,Western,Retired,Technology,1,97.65
2592649,Customer_835,C00001,Digital Marketing,M,55+,57,0,Texas,Southern,Professional,Technology,3,493.13
4906154,Customer_836,C00004,Digital Marketing,M,26-35,10,0,Florida,Eastern,Professional,Technology,2,368.89
9228946,Customer_837,C00003,Data Science,F,0-17,57,0,California,Eastern,Student,Technology,1,320.77
6779071,Customer_838,C00000,Data Science,M,26-35,29,1,California,Western,Unemployed,Arts,4,274.05
3586038,Customer_839,C00002,Web Development,F,18-25,36,0,Illinois,Central,Retired,Technology,1,214.51
5834373,Customer_840,C00003,Web Development,F,46-55,23,0,Texas,Southern,Self-Employed,Technology,2,220.38
1970650,Customer_841,C00000,Python Programming,M,46-55,34,0,Texas,Western,Self-Employed,Technology,2,112.58
2353551,Customer_842,C00002,Python Programming,F,46-55,52,1,Texas,Northern,Student,Technology,4,310.83
3770813,Customer_843,C00004,Web Development,F,46-55,28,0,Asia,Southern,Student,Technology,4,148.79
5877566,Customer_844,C00002,Python Programming,F,18-25,19,0,Texas,Southern,Retired,Technology,2,415.16
6288761,Customer_845,C00004,Data Science,M,0-17,22,1,Illinois,Western,Professional,Arts,2,188.35
2368899,Customer_846,C00001,Web Development,M,0-17,37,1,Florida,Northern,Student,Technology,2,138.83
8877595,Customer_847,C00001,Digital Marketing,F,26-35,23,1,Texas,Southern,Retired,Business,2,148.97
5340583,Customer_848,C00004,Graphic Design,F,36-45,18,0,New York,Central,Professional,Arts,1,353.71
6198514,Customer_849,C00003,Digital Marketing,M,46-55,44,0,Florida,Western,Unemployed,Technology,2,308.03
3400584,Customer_850,C00002,Python Programming,F,0-17,13,1,Illinois,Central,Unemployed,Arts,2,275.89
1309491,Customer_851,C00004,Digital Marketing,F,18-25,16,1,Florida,Central,Unemployed,Business,2,263.36
1732204,Customer_852,C00003,Web Development,F,36-45,24,1,Florida,Western,Self-Employed,Technology,1,268.48
6273606,Customer_853,C00002,Web Development,M,26-35,27,1,Illinois,Central,Unemployed,Business,1,297.25
2044460,Customer_854,C00003,Python Programming,F,26-35,19,1,New York,Eastern,Retired,Arts,3,424.15
1441799,Customer_855,C00004,Web Development,M,0-17,27,1,Asia,Northern,Student,Technology,2,210.49
1550740,Customer_856,C00002,Digital Marketing,M,18-25,30,0,Asia,Northern,Professional,Technology,4,472.35
4678595,Customer_857,C00002,Graphic Design,M,18-25,51,0,Texas,Central,Retired,Arts,4,79.9
1389895,Customer_858,C00003,Python Programming,F,55+,17,1,Asia,Northern,Professional,Technology,4,468.63
8333325,Customer_859,C00001,Graphic Design,F,0-17,24,1,Asia,Southern,Student,Technology,2,244.72
2359161,Customer_860,C00002,Data Science,M,0-17,31,0,New York,Southern,Self-Employed,Arts,1,361.27
1776850,Customer_861,C00003,Graphic Design,F,0-17,42,1,Texas,Northern,Student,Technology,1,427.74
5338108,Customer_862,C00001,Web Development,M,0-17,44,0,Illinois,Eastern,Student,Arts,1,53.11
5830808,Customer_863,C00000,Digital Marketing,F,18-25,59,0,California,Eastern,Student,Business,3,278.71
9502497,Customer_864,C00003,Graphic Design,F,18-25,13,1,Illinois,Western,Professional,Arts,3,136.02
6249122,Customer_865,C00002,Graphic Design,F,0-17,46,1,Florida,Western,Student,Arts,1,80.51
9530796,Customer_866,C00000,Digital Marketing,F,18-25,39,0,Texas,Southern,Retired,Technology,3,407.49
1884972,Customer_867,C00004,Python Programming,M,26-35,32,1,Illinois,Northern,Unemployed,Technology,2,52.07
6491294,Customer_868,C00000,Digital Marketing,M,55+,25,0,New York,Central,Unemployed,Technology,3,311.98
5847323,Customer_869,C00000,Data Science,F,18-25,50,1,Asia,Western,Retired,Business,3,263.55
3755393,Customer_870,C00000,Graphic Design,M,18-25,43,0,California,Northern,Self-Employed,Business,3,488.13
5349583,Customer_871,C00001,Digital Marketing,F,55+,47,0,New York,Eastern,Unemployed,Business,3,472.14
2980675,Customer_872,C00001,Graphic Design,M,36-45,27,1,Asia,Northern,Professional,Technology,4,158.11
9544691,Customer_873,C00001,Python Programming,F,18-25,24,1,New York,Eastern,Self-Employed,Business,4,214.76
6798551,Customer_874,C00000,Graphic Design,M,0-17,13,0,Florida,Western,Student,Arts,1,221.98
8656676,Customer_875,C00002,Graphic Design,M,55+,42,0,Texas,Southern,Self-Employed,Technology,1,404.02
3270229,Customer_876,C00002,Digital Marketing,F,0-17,26,1,Texas,Eastern,Student,Technology,2,190.41
6102530,Customer_877,C00000,Python Programming,M,0-17,47,0,Illinois,Northern,Unemployed,Arts,3,249.41
9925555,Customer_878,C00000,Data Science,F,46-55,14,1,Asia,Western,Student,Arts,1,335.35
7258655,Customer_879,C00002,Digital Marketing,M,18-25,58,1,Florida,Central,Self-Employed,Technology,3,323.68
4914169,Customer_880,C00003,Digital Marketing,F,55+,41,1,Illinois,Western,Student,Technology,1,487.12
6090828,Customer_881,C00004,Python Programming,M,36-45,34,0,Texas,Western,Retired,Technology,1,423.64
7690404,Customer_882,C00000,Web Development,M,0-17,22,1,Florida,Southern,Student,Technology,3,235.42
8848121,Customer_883,C00000,Graphic Design,F,0-17,33,0,Texas,Southern,Retired,Business,1,488.04
9889190,Customer_884,C00001,Digital Marketing,M,55+,23,1,Florida,Eastern,Professional,Technology,2,107.81
4887307,Customer_885,C00001,Python Programming,M,46-55,54,1,California,Eastern,Retired,Technology,2,222.52
4535261,Customer_886,C00000,Digital Marketing,F,26-35,32,0,California,Eastern,Self-Employed,Technology,2,382.45
1962917,Customer_887,C00003,Python Programming,F,46-55,33,0,Texas,Central,Professional,Technology,2,279.96
7942261,Customer_888,C00003,Python Programming,M,0-17,33,0,Asia,Southern,Self-Employed,Technology,2,105.43
1832936,Customer_889,C00001,Data Science,F,55+,32,0,Florida,Northern,Professional,Business,3,111.62
3661801,Customer_890,C00004,Python Programming,F,0-17,28,0,Illinois,Southern,Professional,Technology,4,123.59
1738392,Customer_891,C00000,Python Programming,F,18-25,34,1,California,Northern,Retired,Technology,2,363.73
4025831,Customer_892,C00003,Web Development,F,26-35,54,1,Illinois,Central,Professional,Technology,3,200.36
6970889,Customer_893,C00003,Graphic Design,M,0-17,22,1,California,Central,Self-Employed,Technology,3,132.79
1104232,Customer_894,C00000,Data Science,F,36-45,48,0,Texas,Northern,Self-Employed,Business,1,463.65
5770309,Customer_895,C00004,Graphic Design,F,55+,56,1,Illinois,Northern,Professional,Technology,2,350.72
4781591,Customer_896,C00001,Digital Marketing,F,0-17,21,1,Asia,Eastern,Professional,Arts,1,77.33
2064592,Customer_897,C00000,Data Science,M,55+,23,1,Asia,Central,Student,Arts,3,444.77
7503706,Customer_898,C00004,Data Science,M,46-55,10,1,Florida,Southern,Student,Business,4,485.42
5327883,Customer_899,C00002,Python Programming,F,55+,25,1,California,Northern,Professional,Technology,1,252.85
7480238,Customer_788,C00002,Graphic Design,M,0-17,46,0,Asia,Western,Student,Technology,1,367.05
2462229,Customer_789,C00004,Web Development,M,55+,39,0,New York,Western,Professional,Technology,3,234.59
1467036,Customer_790,C00001,Digital Marketing,F,26-35,10,0,Asia,Northern,Professional,Technology,1,108.98
2684468,Customer_791,C00003,Python Programming,F,0-17,49,1,Texas,Northern,Professional,Technology,3,115.54
5175332,Customer_792,C00002,Digital Marketing,M,36-45,32,0,California,Southern,Unemployed,Technology,2,353.33
2794982,Customer_793,C00001,Python Programming,F,0-17,12,0,Florida,Northern,Retired,Technology,4,337.05
1789883,Customer_794,C00004,Digital Marketing,M,18-25,47,0,California,Western,Student,Arts,3,364.37
2918183,Customer_795,C00004,Graphic Design,M,55+,58,1,Illinois,Western,Self-Employed,Arts,1,138.78
3169212,Customer_796,C00000,Web Development,M,46-55,29,0,Illinois,Central,Unemployed,Business,2,241.68
4783308,Customer_797,C00003,Data Science,M,46-55,17,0,Illinois,Northern,Unemployed,Technology,2,137.51
5889167,Customer_798,C00000,Graphic Design,M,55+,24,1,Texas,Northern,Unemployed,Technology,2,188.77
1323465,Customer_799,C00004,Digital Marketing,M,55+,44,1,Asia,Western,Professional,Arts,2,154.41
1740109,Customer_800,C00001,Python Programming,F,0-17,40,1,Texas,Southern,Retired,Technology,3,63.65
7787654,Customer_801,C00003,Graphic Design,M,26-35,13,0,Illinois,Western,Self-Employed,Technology,4,266.86
1436594,Customer_802,C00002,Graphic Design,F,55+,20,0,Texas,Southern,Self-Employed,Technology,1,265.66
8897521,Customer_803,C00000,Digital Marketing,M,46-55,54,1,Texas,Southern,Unemployed,Arts,4,224.36
9883219,Customer_804,C00001,Digital Marketing,M,55+,32,1,Illinois,Northern,Unemployed,Arts,1,93.86
3999836,Customer_805,C00002,Web Development,M,26-35,57,0,Florida,Northern,Professional,Business,2,260.83
6764731,Customer_806,C00003,Data Science,M,36-45,52,0,Asia,Southern,Self-Employed,Technology,3,307.87
9361000,Customer_807,C00003,Digital Marketing,M,26-35,56,0,New York,Central,Student,Technology,2,176.32
4408480,Customer_808,C00000,Data Science,M,55+,33,1,Texas,Eastern,Retired,Arts,3,483.09
4234252,Customer_809,C00001,Graphic Design,M,26-35,58,1,Illinois,Eastern,Professional,Business,2,203.83
3768695,Customer_810,C00001,Web Development,M,18-25,19,1,Florida,Northern,Retired,Business,3,102.85
2260325,Customer_811,C00003,Graphic Design,M,46-55,43,0,Asia,Northern,Retired,Technology,2,145.06
9680146,Customer_812,C00004,Graphic Design,M,46-55,59,1,Texas,Northern,Retired,Arts,3,458.85
8167773,Customer_813,C00001,Graphic Design,F,0-17,36,0,New York,Northern,Unemployed,Technology,2,279.17
7733748,Customer_814,C00004,Graphic Design,M,36-45,18,1,Florida,Southern,Retired,Technology,3,498.49
8689047,Customer_815,C00004,Web Development,M,26-35,39,1,Florida,Northern,Unemployed,Technology,1,490.55
4839233,Customer_816,C00002,Python Programming,M,36-45,38,1,New York,Southern,Unemployed,Business,3,276.5
3791155,Customer_817,C00000,Python Programming,M,26-35,43,1,Illinois,Southern,Retired,Technology,3,336.11
1735915,Customer_818,C00003,Data Science,M,46-55,59,0,New York,Central,Unemployed,Arts,4,210.32
7486125,Customer_819,C00003,Data Science,M,55+,50,0,New York,Western,Professional,Technology,3,401.6
4346409,Customer_820,C00002,Python Programming,F,46-55,54,1,Illinois,Northern,Self-Employed,Arts,1,276.75
1085874,Customer_821,C00004,Data Science,M,0-17,28,1,Illinois,Western,Self-Employed,Arts,1,304.04
6151174,Customer_822,C00001,Data Science,M,55+,24,0,California,Southern,Unemployed,Technology,2,345.96
3617442,Customer_823,C00002,Digital Marketing,F,46-55,12,1,Florida,Central,Student,Technology,3,316.36
7077643,Customer_824,C00002,Digital Marketing,M,0-17,50,1,Florida,Western,Unemployed,Technology,2,196.28
3477664,Customer_825,C00004,Python Programming,M,36-45,20,1,Illinois,Central,Unemployed,Arts,2,161.33
3375043,Customer_826,C00001,Graphic Design,M,46-55,35,1,California,Southern,Retired,Business,2,128.79
9182386,Customer_827,C00002,Web Development,M,0-17,16,0,New York,Northern,Retired,Technology,4,398.3
3520145,Customer_828,C00004,Digital Marketing,M,18-25,38,0,New York,Western,Retired,Technology,3,127.02
9113964,Customer_829,C00004,Python Programming,M,46-55,38,1,Texas,Northern,Professional,Arts,1,265.67
3782032,Customer_830,C00004,Python Programming,F,0-17,26,0,Florida,Western,Student,Technology,4,198.4
4644207,Customer_831,C00004,Web Development,M,55+,49,1,New York,Southern,Self-Employed,Technology,4,186.09
2788570,Customer_832,C00002,Python Programming,F,55+,31,0,Asia,Northern,Student,Technology,4,157.02
4214614,Customer_833,C00003,Web Development,M,18-25,32,0,California,Western,Unemployed,Technology,3,58.6
5900172,Customer_834,C00002,Digital Marketing,M,36-45,28,1,Florida,Northern,Unemployed,Technology,1,259.84
4634320,Customer_835,C00004,Web Development,F,18-25,10,0,Illinois,Northern,Retired,Arts,4,151.9
2039763,Customer_836,C00001,Data Science,F,26-35,18,0,Asia,Northern,Student,Business,1,379.76
4235973,Customer_837,C00002,Graphic Design,M,0-17,59,1,California,Northern,Unemployed,Technology,1,498.76
5280824,Customer_838,C00001,Digital Marketing,M,18-25,12,1,New York,Eastern,Self-Employed,Technology,4,332.4
8637027,Customer_839,C00000,Digital Marketing,F,46-55,19,0,Asia,Eastern,Student,Technology,3,306.37
3995718,Customer_840,C00004,Digital Marketing,M,55+,45,0,Florida,Central,Professional,Business,4,403.97
1718449,Customer_841,C00002,Graphic Design,M,26-35,23,0,New York,Western,Retired,Business,1,75.34
3826332,Customer_842,C00004,Graphic Design,M,26-35,52,1,Texas,Central,Student,Technology,3,236.59
9257801,Customer_843,C00001,Web Development,F,36-45,38,1,New York,Eastern,Professional,Technology,3,214.7
3132797,Customer_844,C00003,Web Development,M,55+,54,0,Illinois,Eastern,Student,Technology,1,498.73
8196561,Customer_845,C00003,Data Science,F,18-25,31,1,Asia,Central,Professional,Arts,2,364.4
2710387,Customer_846,C00001,Web Development,M,55+,10,0,Asia,Western,Retired,Business,3,368.46
4845917,Customer_847,C00002,Web Development,F,0-17,29,0,New York,Central,Unemployed,Technology,2,219.02
5197236,Customer_848,C00004,Data Science,M,26-35,18,1,Asia,Central,Self-Employed,Technology,1,419.68
5332465,Customer_849,C00002,Data Science,M,55+,44,1,Illinois,Western,Retired,Business,4,208.41
5377245,Customer_850,C00001,Web Development,M,18-25,34,1,California,Central,Self-Employed,Technology,1,69.67
6586148,Customer_851,C00004,Data Science,F,0-17,20,0,New York,Southern,Retired,Technology,4,199.06
5784432,Customer_852,C00001,Digital Marketing,F,0-17,55,1,California,Northern,Self-Employed,Technology,2,209.09
8750574,Customer_853,C00000,Python Programming,M,26-35,22,1,Texas,Eastern,Unemployed,Technology,4,381.84
